8FV3H8JW+22GP|monument de la guerre 1870-71|72-74 Avenue du Président Wilson, 41000 Blois, France|47.58006749999998|1.3450820312500156|null|0|null
8FV3H8JW+428G|rue Pierre Trinqueau|4 Rue Pierre Trinqueau, 41000 Blois, France|47.5802875|1.3450820312500156|null|0|null
8FV3H8JW+XQFC|les ponts Chartrains|Lève de l'Éperon, 41000 Blois, France|47.5824375|1.3469101562500188|null|0|null
ChIJ0V2zdhWo5EcRHw7fR9BNJhQ|Parc des expositions|Avenue du Président Wilson, 41000 Blois, France|47.578005700000006|1.3458309000000002|null|0|null
ChIJiVG00dBX40cR5SOaPEdMrmU|Les Jardins de Cocagne|112 Rue de Bas Rivière, 41000 Blois, France|47.5671114|1.3205889|null|0|null
8FV3H8CP+CR74|ancienne rue Vacherie|17 Rue de la Vacquerie, 41000 Blois, France|47.57102750000001|1.3370507812500279|null|0|null
8FV3G7XR+832R|au bord de la Loire - Les Grouets|Rue du Grand Filaine, 41000 Blois, France|47.54827250000002|1.2901289062499899|null|0|null
ChIJCVCCf_ZW40cRoIoZ1Quu5iE|Château de la Vicomté|120 Rue Basse des Grouets, 41000 Blois, France|47.544995899999996|1.2807065|null|0|null
ChIJY5JdRyWo5EcRupoqprf7wcY|Papin et Fils|61 Rue des Mazes, 41000 Blois, France|47.570129699999995|1.3356436999999999|null|0|null
ChIJTVwGeTuo5EcR8rWbvBxIBC8|Collège Blois-Vienne|61 Rue des Métairies, 41000 Blois, France|47.573520800000004|1.3389068|null|0|null
8FV3H88G+JH6F|rond-point Hubert Brucker|Rond-Point Hubert Brucker, 41000 Blois, France|47.56653749999998|1.3263867187500153|null|0|null
ChIJJX3uehGo5EcRfc5A4zd-QIc|La Creusille|3 Quai Henri Chavigny, 41000 Blois, France|47.585460999999995|1.342255|null|0|null
8FV3H8MQ+HFV8|au bord de la Loire|2 Quai Villebois Mareuil, 41000 Blois, France|47.58398249999999|1.3386757812500178|null|0|null
ChIJ6wqPgByo5EcR3psLeGZSYRY|Maison de la Magie|1 Place du Château, 41000 Blois, France|47.5864568|1.3330122000000002|null|0|null
8FV3H8P3+5J2H|parc de l'Arrou|Chemin du Val de l'Arrou, 41000 Blois, France|47.585387499999996|1.3040273437500076|null|0|null
ChIJ27neU-tX40cRuS8D-7w1d7Y|M.c.i|33 Allée des Pins, 41000 Blois, France|47.5835959|1.3062680999999998|null|0|null
ChIJw9ExWZNX40cRyASEJyJOtq0|Joce & Co Moto|37 D Allée des Pins, 41000 Blois, France|47.583207300000005|1.3053478|null|0|null
8FV3H8QH+394W|le Gouffre|4 Rue du Gouffre, 41000 Blois, France|47.5876475|1.3284570312500392|null|0|null
